student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
178441,26,other,arts,3.5,4.5,3.2,yes,99.9,6.6,good,0,bachelor,medium,3.3,no,3.72,3,5.4,no,3,12.5,cafe,yes,low,10,7,8,visual,5.4,95
167185,17,male,psychology,3.6,4.9,3.6,no,99.9,9.7,poor,1,high school,low,8.8,yes,3.71,2,4.0,no,5,13.8,dorm,yes,low,7,8,7,kinesthetic,3.6,98
127346,16,female,arts,2.5,0.5,3.1,no,99.9,10.2,good,4,phd,low,3.8,yes,3.67,3,7.0,no,5,7.9,library,no,medium,8,2,10,auditory,2.3,88
154403,19,female,business,1.7,3.7,2.9,no,99.9,6.3,poor,2,high school,high,8.4,yes,3.64,8,6.3,no,0,9.4,dorm,no,low,2,9,6,reading,3.8,88
153055,20,female,psychology,2.7,1.6,0.6,yes,99.9,8.4,fair,3,bachelor,medium,7.8,yes,3.63,8,3.4,no,1,6.0,co-learning group,no,high,10,9,6,auditory,5.8,91
169350,22,male,arts,2.5,0.3,1.3,no,99.9,9.0,good,1,master,high,5.5,yes,3.61,4,5.6,no,1,4.8,cafe,no,high,6,1,10,reading,4.9,94
165762,27,female,psychology,8.8,3.7,1.4,no,99.9,4.0,fair,6,phd,low,8.1,yes,3.59,2,6.2,no,2,14.0,library,yes,low,3,9,6,kinesthetic,9.0,86
152511,26,male,computer science,4.537240962194871,3.1,0.0,yes,99.9,10.0,poor,4,high school,high,2.6,yes,3.54,2,7.2,no,3,7.7,cafe,no,low,5,4,10,auditory,4.1,86
120824,23,male,arts,3.0,3.6,3.5,no,99.9,6.3,fair,4,some college,high,7.5,no,3.54,5,3.6,no,4,11.9,co-learning group,no,high,3,3,10,reading,1.4,89
145461,23,male,arts,8.2,1.3,1.8,no,99.9,9.8,fair,4,phd,low,8.0,no,3.52,8,8.4,yes,2,11.7,quiet room,yes,high,1,3,10,auditory,3.0,92
153243,17,male,biology,5.2,3.0,0.4,yes,99.9,6.4,fair,6,bachelor,medium,8.7,yes,3.52,8,8.9,no,4,8.8,quiet room,yes,high,2,4,10,reading,7.4,91
169028,24,male,psychology,4.9,3.0,0.1,no,99.9,8.8,good,1,phd,medium,6.3,yes,3.52,6,3.2,no,1,9.0,dorm,no,high,1,2,10,kinesthetic,1.3,94
143451,27,male,psychology,5.3,3.0,2.8,no,99.9,9.0,good,1,some college,high,5.2,yes,3.49,4,5.3,no,2,12.9,library,no,medium,1,9,6,kinesthetic,4.4,83
114572,19,other,business,4.1,3.5,1.1,no,99.9,8.3,fair,4,bachelor,low,9.3,no,3.45,3,6.3,no,2,8.7,dorm,yes,low,10,10,5,reading,1.5,76
161434,24,male,biology,2.8,4.3,0.9,no,99.9,5.2,fair,5,high school,low,5.7,yes,3.45,1,5.2,no,0,8.5,quiet room,no,medium,8,5,10,kinesthetic,3.7,84
125885,26,other,business,3.6,0.3,3.4,yes,99.9,6.1,fair,4,bachelor,medium,9.1,yes,3.41,8,8.2,no,3,8.8,dorm,no,high,3,9,6,visual,4.7,85
125981,26,female,computer science,2.075849169691002,1.4,2.8,no,99.9,7.8,poor,1,phd,low,6.1,yes,3.4,8,5.7,no,5,8.1,library,no,low,1,3,10,auditory,8.0,88
162539,17,other,engineering,1.3,1.1,3.3,yes,99.9,8.8,good,1,phd,high,7.7,yes,3.4,6,4.8,no,0,5.8,quiet room,yes,medium,2,7,8,kinesthetic,9.0,82
136698,19,female,biology,0.8,2.0,2.4,no,99.9,5.3,fair,4,bachelor,high,4.8,no,3.4,4,2.2,no,5,6.5,dorm,yes,medium,7,9,6,kinesthetic,7.7,91
158539,21,female,psychology,8.7,3.7,2.2,no,99.9,5.5,good,5,bachelor,low,7.2,no,3.39,2,3.4,no,0,16.6,co-learning group,no,low,10,6,9,reading,6.9,85
110406,22,female,computer science,5.722832953787694,4.9,1.3,yes,99.9,5.2,good,7,some college,high,8.9,no,3.39,2,6.5,no,4,12.4,quiet room,yes,low,9,6,9,kinesthetic,6.5,81
134718,22,other,computer science,2.7490270273095643,1.2,0.9,no,99.9,8.4,good,6,phd,high,6.3,yes,3.39,3,1.3,no,1,5.5,library,no,medium,3,10,5,kinesthetic,1.1,87
149723,24,male,engineering,5.5,0.0,1.9,no,99.9,8.4,poor,2,phd,low,7.2,no,3.38,5,2.0,no,3,7.5,quiet room,yes,medium,2,6,9,visual,7.0,87
164023,19,other,engineering,3.8,1.4,2.2,no,99.9,6.9,good,4,high school,low,7.9,no,3.38,5,4.2,no,4,7.5,cafe,yes,high,8,7,8,visual,8.5,89
121813,25,female,biology,3.6,3.4,3.1,no,99.9,6.6,good,3,high school,high,10.0,no,3.37,1,4.7,no,2,10.2,library,yes,low,1,7,8,kinesthetic,8.9,77
152049,18,male,psychology,1.4,0.3,0.6,yes,99.9,8.4,good,7,high school,medium,4.3,yes,3.37,1,3.5,no,5,2.9,quiet room,no,high,4,8,7,visual,1.8,81
133722,22,female,biology,5.0,0.6,2.8,no,99.9,6.7,good,1,master,medium,9.0,yes,3.3,8,7.0,no,0,8.9,quiet room,no,high,1,8,7,auditory,6.2,87
173139,27,female,engineering,3.5,4.9,2.8,no,99.9,6.0,good,6,high school,low,9.4,no,3.3,7,5.9,no,0,12.6,cafe,no,low,1,4,10,reading,6.7,87
119507,23,female,arts,4.7,2.2,2.7,yes,99.9,8.3,fair,1,master,low,8.4,yes,3.29,5,6.3,no,1,10.8,dorm,no,high,1,7,8,auditory,1.9,92
142549,24,male,arts,1.7,2.5,0.2,yes,99.9,6.9,good,7,master,low,5.9,yes,3.27,6,4.1,no,2,6.3,co-learning group,no,high,4,2,10,auditory,3.1,72
171671,27,male,arts,3.5,1.8,1.8,no,99.9,7.0,poor,1,bachelor,high,4.1,yes,3.21,1,7.2,no,5,7.7,library,yes,low,1,9,6,kinesthetic,8.3,83
128761,26,other,psychology,6.4,3.6,3.2,no,99.9,7.1,good,0,some college,low,7.5,yes,3.18,1,5.4,no,5,14.3,dorm,no,low,1,3,10,reading,7.1,83
147777,26,other,engineering,0.1,3.9,1.3,no,99.9,6.8,good,3,some college,low,3.5,no,3.18,2,7.1,no,1,5.8,quiet room,no,low,10,2,10,auditory,8.9,72
145103,26,male,arts,4.5,3.0,0.6,yes,99.9,5.8,good,3,master,medium,5.2,yes,3.17,6,1.0,no,2,9.7,dorm,no,medium,3,4,10,auditory,3.8,72
163768,20,other,computer science,3.75005513940826,0.4,0.9,no,99.9,7.2,poor,4,phd,low,4.8,no,3.16,2,6.0,no,2,6.1,quiet room,no,medium,9,3,10,auditory,6.2,80
123649,16,male,arts,7.0,4.7,3.9,no,99.9,7.9,good,2,some college,high,4.7,no,3.15,1,5.7,no,5,15.9,cafe,no,high,5,1,10,kinesthetic,9.9,85
133702,18,other,psychology,3.9,2.8,0.8,no,99.9,7.2,good,6,master,medium,3.2,yes,3.14,4,4.5,no,3,8.7,cafe,no,medium,9,2,10,visual,8.3,80
116558,18,male,biology,6.5,4.0,2.8,yes,99.9,6.9,fair,3,phd,high,7.5,yes,3.12,5,4.7,no,1,15.0,cafe,no,low,10,3,10,kinesthetic,7.4,77
132601,23,other,business,4.9,1.6,3.7,yes,99.9,6.6,good,3,high school,medium,6.1,yes,3.12,5,5.8,no,0,10.5,cafe,no,high,10,10,5,reading,5.2,79
157017,23,male,biology,4.5,2.1,0.4,no,99.9,6.7,good,5,high school,medium,6.8,no,3.1,7,5.9,no,1,7.3,dorm,no,medium,7,9,6,kinesthetic,7.4,78
108653,21,male,psychology,2.9,1.0,2.2,yes,99.9,4.8,good,0,master,low,8.0,yes,3.1,2,4.4,no,3,7.2,cafe,yes,high,6,7,8,reading,3.0,74
158372,28,male,biology,3.7,1.7,2.0,no,99.9,6.3,fair,7,high school,medium,4.9,no,3.09,3,6.4,no,4,8.6,cafe,no,high,3,10,5,reading,9.7,73
163293,22,male,engineering,1.9,4.8,0.2,no,99.9,6.2,good,4,high school,medium,6.6,no,3.07,8,1.0,no,5,7.5,dorm,yes,low,1,4,10,reading,3.5,76
114768,17,other,business,4.7,2.8,0.9,yes,99.9,5.2,good,3,master,high,5.7,no,3.06,8,1.8,no,0,9.3,co-learning group,no,medium,10,8,7,reading,4.8,75
153010,28,other,biology,4.0,4.3,3.8,yes,99.9,7.1,fair,0,phd,medium,9.7,no,2.93,3,5.8,no,3,12.7,quiet room,no,medium,7,3,10,visual,6.0,72
121572,23,female,business,3.9,1.2,1.5,yes,99.9,6.3,good,6,phd,high,7.8,no,2.9,6,3.2,no,1,7.6,library,yes,medium,4,3,10,auditory,9.6,68
109970,18,female,engineering,2.1,4.1,3.3,yes,99.9,8.5,good,0,some college,low,7.6,no,2.88,5,7.1,no,2,9.9,cafe,yes,medium,7,5,10,reading,7.7,74
102956,20,female,biology,3.1,3.4,2.0,no,99.9,5.8,fair,2,some college,medium,7.3,yes,2.86,1,4.6,no,2,9.1,cafe,no,medium,1,7,8,kinesthetic,5.9,73
164440,18,other,business,1.2,3.1,2.9,no,99.9,7.5,good,2,master,medium,5.6,no,2.75,7,5.7,no,1,8.9,co-learning group,yes,low,5,4,10,visual,9.0,62
133368,27,male,psychology,3.6,4.5,3.3,yes,99.9,8.6,good,2,master,medium,6.5,no,2.74,4,5.6,no,4,11.8,cafe,no,high,2,4,10,auditory,4.7,77
160687,19,male,business,5.7,0.7,0.4,no,99.9,7.3,good,0,master,medium,5.4,no,2.7,4,7.2,no,5,7.1,dorm,yes,high,10,2,10,auditory,5.9,68
170141,25,female,arts,5.0,0.6,0.6,yes,99.9,4.9,good,4,bachelor,low,6.5,yes,2.7,6,5.6,no,4,7.7,dorm,no,low,5,7,8,kinesthetic,3.0,77
139705,16,male,engineering,1.8,4.6,1.2,no,99.9,4.5,good,7,some college,medium,7.2,yes,2.7,3,3.9,no,2,8.5,cafe,no,low,4,7,8,reading,5.2,73
145685,20,female,business,2.4,1.6,2.0,no,99.9,5.4,good,0,bachelor,high,8.3,no,2.65,5,5.7,no,4,7.8,dorm,no,low,2,8,7,kinesthetic,4.5,62
106816,20,female,biology,1.5,2.6,1.5,yes,99.9,6.6,poor,5,some college,high,7.2,no,2.62,5,6.0,no,5,7.3,co-learning group,yes,high,4,3,10,visual,8.5,67
123595,18,male,engineering,1.4,4.6,1.9,no,99.9,6.3,good,3,phd,medium,4.4,no,2.61,2,5.5,no,4,8.2,cafe,no,high,3,4,10,reading,5.2,64
132605,22,female,biology,3.1,4.7,3.6,no,99.9,7.9,poor,1,bachelor,high,6.9,yes,2.56,2,2.9,no,4,12.4,library,no,low,6,1,10,visual,7.4,68
149478,17,other,arts,2.3,4.3,1.7,yes,99.9,6.4,fair,5,master,medium,4.5,yes,2.54,3,1.4,no,0,9.9,library,no,low,6,2,10,visual,7.7,66
151269,19,other,business,0.0,3.1,0.5,no,99.9,4.5,good,5,bachelor,medium,6.5,yes,2.48,1,5.2,no,2,4.7,co-learning group,no,high,9,4,10,kinesthetic,8.3,69
174144,20,other,psychology,4.8,1.1,1.7,yes,99.9,6.9,fair,2,bachelor,high,8.2,yes,2.43,8,8.2,yes,0,8.9,library,no,high,5,1,10,kinesthetic,7.1,64
161505,23,other,computer science,1.5960035616513149,2.6,3.6,yes,99.9,6.5,good,7,master,medium,10.0,no,2.33,1,5.8,no,2,8.1,co-learning group,no,medium,2,2,10,reading,8.8,64
152587,18,female,biology,1.9,2.5,1.0,no,99.9,6.1,good,5,bachelor,low,7.1,yes,2.32,1,7.6,no,3,6.6,cafe,yes,medium,9,1,10,visual,4.6,56
140759,22,male,biology,1.5,0.5,3.8,no,99.9,8.2,good,4,bachelor,low,4.6,no,2.21,1,8.2,yes,1,7.4,dorm,yes,high,4,2,10,auditory,9.5,58
172998,16,male,engineering,9.1,4.5,3.1,yes,99.8,8.8,good,3,phd,high,9.3,no,4.0,4,6.4,no,4,17.3,library,yes,medium,6,10,5,auditory,4.3,93
144106,17,female,psychology,9.0,1.5,3.4,no,99.8,6.4,good,6,phd,medium,7.8,yes,4.0,2,4.5,no,1,15.4,cafe,yes,high,4,2,10,reading,7.2,100
112556,26,female,arts,8.9,2.4,0.6,yes,99.8,7.1,fair,3,master,high,7.2,yes,4.0,2,3.0,no,4,13.9,co-learning group,yes,high,2,8,7,reading,1.7,100
111701,16,male,business,7.7,3.9,2.1,no,99.8,6.2,good,2,phd,high,2.2,no,4.0,2,7.7,no,1,14.0,library,no,high,3,7,8,kinesthetic,2.5,100
168164,25,male,arts,7.7,3.0,2.8,yes,99.8,8.1,fair,0,bachelor,low,6.8,yes,4.0,4,7.8,no,5,14.7,library,no,low,1,10,5,reading,2.5,100
142564,21,female,computer science,7.695179530407092,2.8,3.9,yes,99.8,10.8,good,1,master,high,9.6,yes,4.0,2,4.9,no,5,15.6,cafe,no,medium,6,7,8,visual,6.7,100
102034,27,other,computer science,7.637261590490581,2.2,2.8,no,99.8,6.6,good,5,master,medium,2.5,no,4.0,2,3.0,no,4,14.4,co-learning group,no,medium,7,6,9,visual,4.2,93
104185,26,male,arts,7.5,3.9,3.0,no,99.8,6.1,good,5,bachelor,low,5.1,yes,4.0,4,8.0,no,3,15.8,library,no,low,2,5,10,visual,9.4,100
138075,24,other,biology,7.3,2.9,1.0,yes,99.8,7.6,poor,7,high school,low,8.6,no,4.0,5,7.2,no,1,12.0,cafe,no,high,4,7,8,kinesthetic,2.8,100
128461,18,female,computer science,7.172332765695245,4.3,0.8,yes,99.8,4.0,fair,2,some college,high,6.9,no,4.0,7,2.8,no,0,12.6,cafe,yes,high,3,1,10,reading,2.7,98
133880,25,male,arts,7.1,0.3,1.1,yes,99.8,8.7,fair,3,bachelor,high,4.2,no,4.0,2,6.7,no,2,9.5,quiet room,yes,medium,4,8,7,auditory,7.7,100
112201,20,female,arts,7.0,2.8,0.4,yes,99.8,4.5,good,1,phd,medium,9.5,no,4.0,7,3.2,no,1,10.4,dorm,yes,low,9,7,8,kinesthetic,7.1,95
176574,24,female,business,6.8,2.5,2.2,no,99.8,4.2,fair,4,phd,low,5.7,no,4.0,4,3.3,no,0,12.7,library,no,low,6,10,5,visual,4.6,100
161594,25,other,psychology,6.8,2.4,1.0,yes,99.8,6.1,poor,1,high school,low,9.3,yes,4.0,3,4.8,no,4,11.7,co-learning group,yes,high,10,9,6,auditory,4.5,98
109595,27,female,business,6.8,3.0,1.4,yes,99.8,7.9,good,3,master,high,10.0,no,4.0,7,1.5,no,2,12.0,library,yes,low,4,6,9,auditory,4.4,92
143158,25,female,arts,6.6,4.0,1.3,no,99.8,8.3,fair,7,high school,low,6.6,yes,4.0,1,3.1,no,0,12.4,quiet room,yes,high,1,1,10,reading,9.9,100
168313,26,other,computer science,6.323003633608453,4.1,2.5,yes,99.8,7.1,poor,4,master,high,6.8,yes,4.0,8,2.1,no,4,14.0,library,yes,high,5,10,5,auditory,5.9,99
149149,23,male,biology,6.2,2.5,3.4,no,99.8,6.3,good,1,some college,high,5.9,yes,4.0,3,2.4,no,2,12.2,library,no,low,4,4,10,reading,6.7,100
100069,24,male,business,6.0,0.6,3.4,no,99.8,8.7,good,7,bachelor,high,6.7,yes,4.0,5,5.3,no,5,10.9,dorm,no,high,6,2,10,reading,5.9,97
128655,18,other,computer science,5.980741965582583,1.1,0.2,no,99.8,8.6,poor,2,high school,low,3.9,no,4.0,5,5.7,no,4,8.2,dorm,yes,medium,6,10,5,reading,5.6,100
131915,23,other,psychology,5.8,4.6,1.9,yes,99.8,8.9,good,1,high school,high,5.4,yes,4.0,6,8.1,no,1,13.0,co-learning group,no,high,7,4,10,reading,7.2,98
131606,28,female,business,5.6,3.7,3.1,no,99.8,4.8,good,3,master,medium,1.6,yes,4.0,7,4.1,no,3,14.0,library,no,low,9,10,5,auditory,4.2,99
108881,22,female,engineering,5.5,4.9,2.7,no,99.8,7.2,good,7,phd,medium,7.6,no,4.0,1,2.0,no,5,14.7,co-learning group,no,low,10,5,10,auditory,4.3,94
148877,28,female,engineering,5.2,2.1,2.0,yes,99.8,8.9,good,2,bachelor,low,9.6,no,4.0,4,3.6,no,1,10.9,dorm,no,low,2,4,10,auditory,5.5,100
145737,27,other,engineering,5.2,1.4,1.1,no,99.8,10.2,good,1,some college,medium,5.5,yes,4.0,2,3.9,no,2,8.3,co-learning group,no,low,7,1,10,auditory,5.5,95
109105,28,other,computer science,5.095600332083791,1.8,2.7,no,99.8,7.5,fair,5,master,medium,9.6,yes,4.0,1,5.9,no,3,10.0,cafe,no,medium,4,4,10,reading,7.4,100
149775,17,male,engineering,5.0,3.2,3.2,yes,99.8,5.7,good,7,some college,high,4.4,no,4.0,7,6.1,no,4,11.9,library,yes,low,7,4,10,kinesthetic,1.6,100
171829,21,female,arts,5.0,4.4,1.6,yes,99.8,9.7,poor,4,some college,high,7.3,yes,4.0,6,3.4,no,3,12.2,dorm,yes,low,10,4,10,auditory,1.9,100
179841,17,female,arts,5.0,0.1,3.5,no,99.8,7.2,good,5,some college,medium,7.4,no,4.0,1,8.1,no,1,9.4,library,yes,high,5,9,6,auditory,4.4,100
103222,21,other,biology,4.9,4.5,2.1,no,99.8,8.6,poor,3,phd,high,8.4,no,4.0,7,4.2,no,3,11.9,library,yes,high,4,10,5,visual,1.2,95
173808,19,female,engineering,4.7,0.2,1.9,no,99.8,7.7,good,5,bachelor,high,6.5,yes,4.0,5,5.5,no,2,8.1,co-learning group,no,medium,9,7,8,visual,1.5,100
168208,18,female,engineering,4.6,4.1,1.8,yes,99.8,9.6,good,6,high school,medium,4.1,yes,4.0,8,5.2,no,0,11.8,co-learning group,yes,medium,10,2,10,kinesthetic,2.1,100
113559,23,other,engineering,4.6,1.3,3.3,yes,99.8,6.5,good,1,phd,medium,10.0,no,4.0,7,4.8,no,3,9.2,quiet room,no,medium,9,10,5,kinesthetic,9.7,99
175704,16,male,computer science,4.543449063778638,3.5,1.8,no,99.8,10.2,fair,7,bachelor,medium,4.6,yes,4.0,3,4.4,no,3,10.0,dorm,no,high,5,4,10,reading,1.6,100
155885,25,male,psychology,4.5,1.1,2.4,yes,99.8,8.4,good,6,phd,low,3.6,yes,4.0,6,3.3,no,5,8.3,quiet room,yes,low,10,3,10,reading,6.8,100
144061,19,female,psychology,4.4,0.2,0.7,yes,99.8,6.9,good,1,master,high,7.6,yes,4.0,5,2.4,no,4,5.9,dorm,yes,medium,8,9,6,reading,6.8,96
122699,20,male,psychology,4.2,0.6,1.9,yes,99.8,6.4,good,5,some college,low,8.5,yes,4.0,1,3.5,no,2,8.1,library,no,low,4,2,10,auditory,9.8,99
177092,17,other,psychology,4.0,0.9,3.3,no,99.8,5.4,fair,7,phd,low,7.0,no,4.0,4,8.3,no,1,8.5,library,yes,low,1,5,10,visual,3.6,95
174328,21,male,biology,3.8,3.8,1.2,no,99.8,7.3,good,5,some college,high,6.7,yes,4.0,5,2.1,no,3,10.5,cafe,no,medium,1,2,10,reading,8.4,100
122830,24,female,psychology,3.8,4.7,3.4,yes,99.8,8.5,good,6,bachelor,medium,4.0,yes,4.0,7,6.4,no,4,12.3,quiet room,yes,medium,8,8,7,auditory,9.0,99
114782,16,male,engineering,3.8,1.8,1.4,no,99.8,8.2,good,4,high school,high,8.5,yes,4.0,6,4.9,no,1,7.8,dorm,no,medium,1,8,7,visual,7.1,91
102258,26,other,biology,3.7,4.2,2.9,yes,99.8,9.5,fair,2,high school,high,6.9,yes,4.0,6,8.2,no,1,12.1,quiet room,no,high,8,8,7,visual,5.3,100
116064,17,female,engineering,3.7,2.4,1.2,no,99.8,6.3,good,7,high school,medium,8.1,yes,4.0,4,2.1,no,1,7.4,quiet room,yes,low,6,1,10,kinesthetic,2.8,100
130877,16,female,psychology,3.7,0.7,0.8,no,99.8,5.9,good,6,master,low,6.8,no,4.0,2,6.7,no,5,5.8,cafe,no,high,4,4,10,kinesthetic,10.0,100
121821,26,other,psychology,3.6,2.9,1.0,no,99.8,6.2,poor,3,phd,low,8.7,no,4.0,8,9.5,no,1,9.1,quiet room,yes,medium,10,6,9,visual,2.8,100
174345,20,female,engineering,3.6,1.6,1.4,yes,99.8,8.8,good,6,bachelor,medium,10.0,yes,4.0,7,4.7,no,2,7.5,quiet room,yes,high,4,3,10,reading,7.4,100
172857,24,other,biology,3.6,4.2,3.9,yes,99.8,7.5,fair,5,master,high,5.7,no,4.0,7,3.5,no,4,12.4,cafe,no,low,9,10,5,kinesthetic,4.3,98
159706,26,other,computer science,3.3323189768245967,1.0,3.2,no,99.8,5.1,fair,6,master,high,10.0,yes,4.0,8,1.3,no,1,9.1,library,no,high,6,4,10,kinesthetic,3.6,98
111473,25,female,biology,3.3,0.4,3.1,yes,99.8,8.1,poor,3,bachelor,low,7.6,yes,4.0,2,5.6,no,4,7.6,cafe,yes,high,4,5,10,reading,1.5,100
123082,21,male,biology,3.3,0.4,3.1,no,99.8,10.1,good,3,bachelor,high,6.4,yes,4.0,6,6.2,no,5,7.9,quiet room,yes,low,10,9,6,auditory,1.7,93
116751,17,other,arts,3.2,3.4,0.9,yes,99.8,4.5,good,2,master,low,6.3,yes,4.0,7,1.6,no,1,8.6,quiet room,yes,low,8,10,5,reading,4.4,100
164661,20,male,engineering,3.1,3.7,2.6,yes,99.8,7.0,good,7,phd,medium,6.2,yes,4.0,5,8.2,no,1,10.4,co-learning group,yes,low,6,10,5,auditory,2.0,100
172264,23,male,engineering,3.1,4.9,3.2,yes,99.8,8.2,good,3,bachelor,high,6.3,yes,4.0,1,5.1,no,2,12.1,co-learning group,yes,high,7,1,10,visual,4.9,100
124039,26,male,engineering,3.0,1.4,1.0,no,99.8,7.7,good,7,bachelor,medium,7.4,yes,4.0,5,4.4,no,2,6.7,co-learning group,yes,medium,4,3,10,visual,4.1,100
179433,23,male,biology,3.0,0.1,2.2,no,99.8,9.1,fair,7,high school,medium,4.8,yes,4.0,1,2.7,no,3,6.0,dorm,yes,medium,1,9,6,kinesthetic,8.1,100
145832,16,other,engineering,3.0,4.1,2.4,no,99.8,7.0,good,6,bachelor,high,7.9,yes,4.0,1,3.9,no,1,9.6,cafe,no,high,8,8,7,auditory,5.1,99
123940,27,male,psychology,3.0,0.5,0.1,yes,99.8,5.7,good,5,master,high,6.7,yes,4.0,2,2.5,no,0,3.9,quiet room,yes,high,5,8,7,kinesthetic,2.1,94
178994,26,other,biology,2.8,3.8,0.7,no,99.8,6.7,good,7,bachelor,medium,10.0,no,4.0,4,3.0,no,2,9.2,cafe,no,high,6,5,10,kinesthetic,9.0,98
179135,23,other,computer science,2.7528711768092933,4.3,3.0,yes,99.8,5.9,poor,4,high school,low,9.8,no,4.0,3,2.7,no,3,11.5,library,no,high,2,9,6,visual,9.7,99
127123,17,other,arts,2.7,3.0,0.1,yes,99.8,8.5,good,6,bachelor,low,10.0,no,4.0,5,4.4,no,1,6.7,cafe,yes,medium,8,8,7,auditory,4.6,100
118149,21,other,psychology,2.6,3.5,0.3,yes,99.8,6.3,good,0,high school,medium,4.9,yes,4.0,2,5.5,no,0,7.9,cafe,yes,high,8,6,9,reading,2.8,97
171481,21,other,business,2.5,0.4,0.5,no,99.8,7.7,good,5,some college,low,4.4,no,4.0,2,4.6,no,3,4.7,co-learning group,yes,high,10,5,10,reading,2.3,97
111242,27,other,computer science,2.4899424263942667,1.3,1.4,no,99.8,8.9,good,7,bachelor,high,8.7,no,4.0,6,3.7,no,5,5.4,co-learning group,yes,medium,10,7,8,kinesthetic,7.1,96
117006,16,other,arts,2.3,2.6,1.9,yes,99.8,6.7,good,6,bachelor,high,8.7,no,4.0,2,4.5,no,3,6.9,cafe,yes,medium,3,7,8,kinesthetic,4.1,100
145112,27,other,arts,2.3,3.8,3.1,no,99.8,7.2,fair,2,high school,medium,5.3,no,4.0,7,4.9,no,3,10.5,quiet room,yes,high,10,5,10,auditory,1.1,100
116567,21,female,engineering,2.2,1.0,1.0,no,99.8,6.9,fair,7,phd,low,7.6,no,4.0,2,6.1,no,2,5.7,quiet room,yes,high,6,4,10,reading,2.1,100
133348,17,other,engineering,2.2,3.3,1.8,no,99.8,6.9,fair,4,phd,high,7.4,yes,4.0,7,4.9,no,0,7.8,co-learning group,yes,low,4,7,8,kinesthetic,4.7,100
120292,19,female,arts,2.0,4.0,0.2,yes,99.8,5.0,good,2,some college,low,6.5,no,4.0,2,3.2,no,1,7.8,co-learning group,yes,low,9,7,8,reading,9.1,98
101252,27,other,engineering,1.9,4.9,2.2,no,99.8,8.9,fair,4,bachelor,high,5.4,no,4.0,6,5.3,no,5,9.8,library,yes,high,1,8,7,visual,8.6,100
142694,26,female,business,1.8,4.5,2.6,no,99.8,8.2,good,2,high school,low,9.6,no,4.0,6,5.0,no,0,10.0,co-learning group,yes,medium,7,10,5,reading,6.3,99
142335,19,male,business,0.0,2.0,3.4,yes,99.8,7.7,fair,5,bachelor,low,3.9,no,4.0,1,5.2,no,3,6.3,dorm,yes,medium,2,10,5,kinesthetic,9.5,100
118407,21,male,engineering,2.6,0.8,3.0,yes,99.8,7.1,good,7,master,medium,7.6,yes,3.98,5,5.2,no,3,7.9,library,yes,low,6,10,5,auditory,5.6,99
169391,20,other,computer science,1.2949879163385916,1.7,1.0,yes,99.8,6.0,poor,7,bachelor,low,6.9,yes,3.97,6,5.3,no,1,4.1,dorm,no,medium,9,7,8,reading,9.6,94
157002,23,female,arts,0.0,1.9,0.2,yes,99.8,5.6,good,3,some college,medium,4.2,no,3.97,1,6.2,no,5,3.2,library,yes,low,7,3,10,kinesthetic,4.9,99
134212,22,female,arts,6.7,1.8,2.6,yes,99.8,6.1,good,4,phd,low,6.2,no,3.96,4,4.3,no,3,11.1,co-learning group,no,medium,10,8,7,reading,1.5,100
119220,25,female,business,5.5,2.9,1.6,no,99.8,8.5,fair,2,some college,high,7.5,yes,3.96,4,7.2,no,4,11.1,quiet room,yes,medium,9,3,10,kinesthetic,8.5,98
124091,26,female,psychology,3.7,2.7,2.5,no,99.8,7.5,good,1,high school,low,5.2,yes,3.95,7,7.2,no,2,10.2,co-learning group,yes,medium,5,3,10,auditory,3.3,100
116355,19,female,biology,6.9,1.3,0.9,no,99.8,7.8,fair,5,some college,medium,3.4,yes,3.91,7,6.1,no,5,9.8,co-learning group,no,medium,8,5,10,auditory,9.2,89
148976,17,female,business,4.4,0.1,2.5,yes,99.8,7.3,good,1,master,low,7.7,yes,3.88,7,6.7,no,3,7.7,cafe,yes,low,5,8,7,auditory,7.9,97
163870,25,female,engineering,2.2,4.7,1.1,yes,99.8,4.0,fair,7,some college,medium,5.3,no,3.87,1,6.1,no,2,8.1,library,yes,medium,3,8,7,visual,1.6,100
166893,28,other,computer science,6.057870121648587,3.5,2.7,yes,99.8,8.1,fair,0,some college,medium,7.0,yes,3.84,1,5.9,no,5,13.1,quiet room,yes,high,6,3,10,reading,7.0,100
129895,19,other,business,5.4,4.0,1.4,yes,99.8,6.5,good,3,phd,low,5.3,no,3.83,2,5.8,no,0,12.0,co-learning group,yes,medium,3,5,10,visual,5.5,97
170551,19,female,computer science,3.451476341324124,4.5,3.9,yes,99.8,10.0,poor,4,some college,medium,8.3,yes,3.82,6,6.6,no,5,12.3,quiet room,yes,low,3,8,7,reading,3.0,100
106708,23,female,psychology,6.4,0.6,3.3,yes,99.8,4.2,good,0,phd,high,5.8,yes,3.8,8,1.0,no,3,12.3,quiet room,yes,low,9,10,5,auditory,3.6,91
119388,17,other,arts,4.5,4.9,3.6,yes,99.8,6.5,poor,3,high school,low,10.0,yes,3.79,5,5.1,no,4,13.2,co-learning group,no,medium,4,4,10,reading,1.8,89
